;product_id;datetime;unique_cust_count_sex_known;unique_female_count_sex_known;cust_mean;cust_median;unique_cust_count_all_sex;cust_count;unique_cust_count_all_sex_last_month;cust_count_last_month;Item_sin_score;Item_lin_score;updated_cust_mean
1310;289;2003-12-08 05:44:25.056880000;3.0;3.0;1.0;1.0;4.0;4.0;1.0;1.0;1.38629;1.38629;1.0
1311;5883;2003-12-08 21:21:26.136323200;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.69315;0.69315;1.0
1312;6847;2003-11-26 08:44:17.857340800;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.69315;0.69315;1.0
1313;10007;2003-12-11 20:59:06.512272000;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.69315;0.69315;1.0
1314;5021;2003-12-06 05:40:47.260451200;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.69315;0.69315;1.0
1315;10082;2003-11-28 01:53:20.527590400;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.69315;0.69315;1.0
1316;5558;2004-01-20 13:36:01.279379200;25.0;11.0;0.29207158409006423;0.0;37.0;37.0;8.0;8.0;-1.98011;-1.3549;0.442836475364262
1317;2953;2004-01-27 21:18:33.429481600;151.0;139.0;0.8389730912627653;1.0;167.0;172.0;72.0;73.0;4.39463;3.40592;0.9242190211063728
1318;10306;2004-01-15 03:12:36.911113600;162.0;136.0;0.6748054790079429;1.0;175.0;183.0;71.0;72.0;2.65882;1.78083;0.8458413741939387
1319;8193;2004-01-26 11:58:28.075091200;48.0;42.0;0.7467174582590371;1.0;50.0;50.0;37.0;37.0;2.72341;1.92036;0.8777580549433206
1320;6855;2003-12-05 01:49:39.519577600;2.0;2.0;1.0;1.0;3.0;3.0;0.0;0.0;1.09861;1.09861;1.0
1321;4714;2003-12-11 16:04:04.491033600;4.0;3.0;0.75;1.0;12.0;12.0;4.0;4.0;1.13804;0.80472;0.8171957807032415
1322;451;2004-01-25 13:58:28.547270400;14.0;9.0;0.64286;1.0;35.0;35.0;7.0;7.0;1.175;0.77374;0.6790210325613226
1323;12161;2003-11-30 10:50:48.265121600;13.0;9.0;0.69231;1.0;15.0;15.0;4.0;4.0;1.49917;1.01503;0.710247533893134
1324;5153;2004-02-08 06:50:15.726262400;3.0;1.0;0.22126413891986618;0.0;5.0;5.0;1.0;1.0;-1.06464;-0.77282;0.25935069282945183
1325;6225;2003-12-03 08:31:55.683318400;8.0;3.0;0.24892464553130475;0.0;17.0;17.0;4.0;4.0;-1.55891;-1.10334;0.37176637306211313
1326;7861;2003-12-28 03:53:25.541737600;6.0;4.0;0.4425349158302798;1.0;6.0;6.0;0.0;0.0;-0.34939;-0.22364;0.6666666666666667
1327;3396;2003-12-27 04:10:28.053856000;10.0;4.0;0.2655196219000584;0.0;13.0;13.0;0.0;0.0;-1.61092;-1.12452;0.38066103104777255
1328;13625;2003-12-19 04:43:15.559971200;4.0;1.0;0.25;0.0;11.0;11.0;0.0;0.0;-1.13804;-0.80472;0.37043084540394733
1329;11032;2003-12-03 11:24:57.083392000;2.0;2.0;1.0;1.0;4.0;4.0;0.0;0.0;1.09861;1.09861;1.0
1330;10116;2004-02-28 19:37:47.646035200;81.0;63.0;0.5497244285945858;1.0;86.0;93.0;58.0;62.0;0.68559;0.43824;0.7851502570119503
1331;2430;2004-02-20 22:12:06.950262400;65.0;53.0;0.6259118171502674;1.0;69.0;77.0;54.0;59.0;1.61439;1.05505;0.8210886197993942
1332;5211;2004-03-06 14:23:13.544089600;60.0;48.0;0.5947479332144594;1.0;67.0;74.0;33.0;37.0;1.20565;0.77899;0.8100362155509491
1333;12133;2004-02-29 08:17:31.519753600;28.0;22.0;0.5657926730426325;1.0;29.0;29.0;16.0;16.0;0.69105;0.44309;0.7890011799021118
1334;7704;2003-11-22 14:44:21.004976000;16.0;15.0;0.8733587291295186;1.0;16.0;16.0;0.0;0.0;2.61192;2.11561;0.9375
1335;619;2003-12-08 08:10:21.747062400;6.0;3.0;0.5;0.5;26.0;26.0;6.0;6.0;0.0;0.0;0.41011104628679085
1336;6078;2004-03-10 12:14:05.308361600;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;0.69315;0.69315;1.0
1337;13404;2003-11-29 23:02:13.288035200;10.0;7.0;0.7;1.0;24.0;24.0;4.0;4.0;1.40945;0.95916;0.7339270404174016
1338;11950;2004-02-04 15:45:19.959251200;28.0;17.0;0.4030189581010037;1.0;36.0;37.0;9.0;9.0;-1.01013;-0.65313;0.6043790753659789
1339;13335;2003-11-30 20:31:49.871393600;18.0;14.0;0.77778;1.0;46.0;47.0;15.0;15.0;2.25558;1.63581;0.7816087164598786
1340;12982;2003-11-24 08:49:40.553424000;4.0;4.0;1.0;1.0;9.0;9.0;0.0;0.0;1.60944;1.60944;1.0
1341;1130;2003-12-02 18:08:31.809566400;9.0;7.0;0.5497244285945858;1.0;11.0;11.0;0.0;0.0;0.35823;0.22899;0.800325881228518
1342;5111;2003-12-16 10:22:06.520009600;12.0;11.0;0.8311517263738044;1.0;13.0;14.0;3.0;3.0;2.21247;1.69877;0.919164947100384
1343;5601;2003-11-21 01:53:33.889460800;39.0;32.0;0.6363065326633165;1.0;39.0;39.0;13.0;13.0;1.53181;1.00564;0.8205128205128205
1344;12538;2004-02-28 23:25:38.562064000;43.0;36.0;0.6701450802399092;1.0;44.0;47.0;37.0;40.0;1.92779;1.28772;0.8396273929928753
1345;6355;2003-12-08 10:08:02.786620800;61.0;52.0;0.7010455503323066;1.0;69.0;69.0;15.0;15.0;2.43682;1.65948;0.8603108280970778
1346;4978;2003-11-24 17:24:50.796918400;44.0;30.0;0.45259147150974455;1.0;48.0;49.0;10.0;10.0;-0.56486;-0.36094;0.692916823179603
1347;4794;2003-12-07 01:32:48.261491200;22.0;16.0;0.4827611385481387;1.0;23.0;28.0;6.0;6.0;-0.16973;-0.1081;0.7304488679065272
1348;4622;2004-01-27 05:05:34.805094400;7.0;5.0;0.4741450268174818;1.0;9.0;9.0;3.0;3.0;-0.16872;-0.10753;0.6866312417091746
1349;12122;2003-11-29 03:27:27.466796800;19.0;17.0;0.7867158372507699;1.0;27.0;27.0;0.0;0.0;2.34802;1.71785;0.9067932351268394
1350;6955;2003-11-30 15:57:41.404985600;51.0;43.0;0.6821608040201005;1.0;57.0;60.0;29.0;30.0;2.13978;1.43952;0.8526585703240352
1351;4226;2003-11-27 14:51:34.021187200;3.0;3.0;1.0;1.0;3.0;3.0;0.0;0.0;1.38629;1.38629;1.0
1352;8359;2003-12-18 23:11:21.062355200;15.0;9.0;0.3982794328500876;1.0;17.0;17.0;3.0;3.0;-0.87102;-0.56406;0.6087363883941552
1353;13445;2003-12-07 20:05:09.625811200;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.69315;0.69315;1.0
1354;6892;2004-02-24 16:15:52.654185600;20.0;16.0;0.5947479332144594;1.0;27.0;27.0;27.0;27.0;0.89291;0.57692;0.7981270964364147
1355;12128;2003-11-28 08:10:00.724016000;9.0;8.0;0.7748622142972927;1.0;9.0;9.0;0.0;0.0;1.75025;1.26579;0.8888888888888888
1356;7203;2003-11-18 05:57:57.930243200;105.0;85.0;0.6140379315934511;1.0;117.0;118.0;48.0;49.0;1.63522;1.06362;0.8193073934553603
1357;1735;2003-12-02 10:59:58.410422400;7.0;7.0;1.0;1.0;8.0;8.0;0.0;0.0;2.07944;2.07944;1.0
1358;13727;2004-01-27 16:31:07.865209600;75.0;64.0;0.7028083968228238;1.0;77.0;78.0;46.0;47.0;2.57635;1.75662;0.855086935203106
1359;3946;2003-12-01 11:25:37.977686400;25.0;24.0;0.9189495866428918;1.0;26.0;27.0;3.0;3.0;3.15305;2.72996;0.9605847191566814
1360;11157;2003-11-21 09:47:37.773161600;28.0;18.0;0.42672986033667887;1.0;36.0;39.0;7.0;7.0;-0.76827;-0.49344;0.6875322407003721
1361;10630;2003-11-28 09:40:07.899587200;17.0;15.0;0.7616104717134057;1.0;20.0;20.0;0.0;0.0;2.11697;1.5123;0.8885673319398837
1362;11025;2003-12-03 14:13:59.259004800;5.0;3.0;0.3982794328500876;1.0;18.0;19.0;4.0;5.0;-0.56289;-0.36452;0.5178960437564382
1363;11579;2003-12-24 14:59:06.998547200;18.0;8.0;0.2950188518931549;0.0;36.0;36.0;5.0;5.0;-1.76776;-1.20711;0.37501707775740634
1364;8898;2003-11-23 02:31:35.339321600;54.0;43.0;0.5872507699789269;1.0;55.0;56.0;19.0;19.0;1.08473;0.69929;0.7974717933840755
1365;4727;2003-12-14 15:06:54.301932800;72.0;61.0;0.6904279461825255;1.0;78.0;79.0;29.0;29.0;2.41636;1.63405;0.8519031033488383
1366;9414;2003-12-18 05:46:30.512089600;33.0;15.0;0.30172986033667887;0.0;46.0;47.0;9.0;9.0;-2.05721;-1.39834;0.4434486992135527
1367;6026;2004-01-27 21:05:55.041926400;7.0;6.0;0.7105284486950884;1.0;16.0;16.0;7.0;7.0;1.27723;0.87556;0.8274675258768432
1368;4550;2003-12-14 01:00:47.809152000;11.0;6.0;0.36206919441346713;1.0;11.0;11.0;3.0;3.0;-1.04338;-0.68549;0.5454545454545454
1369;10310;2003-11-26 09:30:02.906137600;17.0;11.0;0.64706;1.0;37.0;37.0;8.0;8.0;1.28836;0.85012;0.6670205712877177
1370;3401;2003-12-26 06:26:39.056880000;20.0;14.0;0.4646593383251022;1.0;20.0;26.0;2.0;2.0;-0.33733;-0.21519;0.7
1371;2970;2004-02-28 13:14:02.493043200;37.0;13.0;0.35135;0.0;73.0;73.0;73.0;73.0;-1.63767;-1.08145;0.3485001694765365
1372;985;2004-03-09 17:06:06.288201600;3.0;2.0;0.4425349158302798;1.0;4.0;4.0;1.0;1.0;-0.24891;-0.15933;0.5074592528763947
1373;5254;2004-01-26 01:27:04.213305600;46.0;36.0;0.5595112660074567;1.0;55.0;55.0;7.0;7.0;0.71564;0.45825;0.788913896412166
1374;7445;2003-11-23 16:03:11.529542400;13.0;8.0;0.40848866231214487;1.0;13.0;13.0;2.0;2.0;-0.7483;-0.48301;0.6153846153846154
1375;11462;2004-01-03 03:17:42.852304000;13.0;10.0;0.5323999027395039;1.0;13.0;13.0;0.0;0.0;0.26816;0.17101;0.7692307692307693
1376;6822;2003-12-21 21:46:16.830569600;14.0;11.0;0.5657926730426325;1.0;29.0;29.0;8.0;8.0;0.55576;0.35634;0.7657264724847921
1377;8872;2003-12-04 09:05:57.111663999;13.0;13.0;1.0;1.0;16.0;16.0;0.0;0.0;2.63906;2.63906;1.0
1378;1844;2004-02-23 06:08:47.212436800;60.0;50.0;0.6622831901442697;1.0;65.0;65.0;39.0;39.0;2.00622;1.33425;0.8387649914150629
1379;7878;2004-03-08 21:43:52.540272000;14.0;10.0;0.4741450268174818;1.0;32.0;33.0;6.0;6.0;-0.21972;-0.14003;0.7260124919491747
1380;9627;2004-02-01 16:55:20.679891200;12.0;5.0;0.2765851521427433;0.0;44.0;45.0;12.0;12.0;-1.65607;-1.1461;0.3631807534963689
1381;4771;2004-01-31 04:35:09.507896000;26.0;21.0;0.6103298751823635;1.0;28.0;29.0;4.0;4.0;1.11964;0.72726;0.8132314863101183
1382;1758;2003-11-28 09:57:20.786179200;7.0;5.0;0.71429;1.0;10.0;10.0;4.0;4.0;1.29653;0.89121;0.7369118877456496
1383;2471;2003-12-09 07:36:50.851043200;0.0;0.0;0.5;0.5;2.0;2.0;0.0;0.0;0.0;0.0;0.3010299956639812
1384;8412;2004-03-12 04:02:00.883219200;8.0;6.0;0.4978492910626095;1.0;25.0;25.0;7.0;7.0;-0.01485;-0.00945;0.7622396907889146
1385;5682;2004-02-17 01:51:22.533312000;60.0;50.0;0.6622831901442697;1.0;66.0;70.0;31.0;32.0;2.00622;1.33425;0.8399032867204071
1386;10421;2004-02-09 08:00:15.127676800;11.0;3.0;0.1810379162020073;0.0;11.0;11.0;5.0;5.0;-2.09372;-1.58518;0.2727272727272727
1387;13681;2004-01-28 10:04:44.255872000;39.0;24.0;0.40848866231214487;1.0;40.0;40.0;1.0;1.0;-1.04597;-0.67515;0.6175741163732976
1388;12685;2004-02-15 18:21:34.957536000;29.0;20.0;0.45779565609898576;1.0;42.0;43.0;5.0;5.0;-0.44964;-0.28709;0.7032851197006129
1389;9697;2004-02-15 04:58:08.477407999;6.0;3.0;0.331899527375073;0.5;37.0;37.0;9.0;9.0;-0.98054;-0.65422;0.3669297993579915
1390;12761;2003-11-29 03:10:48.028105600;57.0;21.0;0.36842;0.0;74.0;77.0;16.0;16.0;-1.63107;-1.06855;0.35048586996457676
1391;13174;2003-11-26 06:30:43.546144000;2.0;1.0;0.5;0.5;4.0;4.0;0.0;0.0;0.0;0.0;0.6658544309967286
1392;12857;2003-12-08 18:06:15.964643200;5.0;3.0;0.6;1.0;16.0;17.0;0.0;0.0;0.55368;0.35835;0.6307773051490589
1393;7377;2003-11-28 22:41:21.351177600;2.0;1.0;0.331899527375073;0.5;10.0;11.0;5.0;6.0;-0.55359;-0.36935;0.37716827094285466
1394;4893;2003-11-27 15:57:15.954217600;7.0;4.0;0.37931469385587596;1.0;12.0;12.0;0.0;0.0;-0.76965;-0.50192;0.6030809523182205
1395;1689;2003-11-16 17:05:32.693792000;28.0;21.0;0.75;1.0;182.0;182.0;9.0;9.0;2.38104;1.68365;0.8223278470093751
1396;794;2003-11-14 11:34:12.893516800;45.0;16.0;0.23602039190696192;0.0;50.0;51.0;11.0;11.0;-2.82351;-2.02137;0.3664807669360599
1397;11168;2003-11-25 07:53:53.236624000;36.0;13.0;0.23970447666082523;0.0;50.0;52.0;7.0;8.0;-2.63454;-1.87981;0.3728212523901326
1398;10683;2003-11-18 22:37:46.104332800;51.0;38.0;0.7451;1.0;58.0;58.0;15.0;15.0;2.75061;1.9369;0.7556883601346
1399;10072;2003-12-07 23:49:57.583312000;4.0;3.0;0.75;1.0;6.0;6.0;1.0;1.0;1.13804;0.80472;0.7859752458115139
1400;6282;2003-11-25 17:50:50.368528000;9.0;8.0;0.7748622142972927;1.0;44.0;44.0;21.0;21.0;1.75025;1.26579;0.9383113807972792
1401;12608;2003-12-13 05:44:02.689633600;14.0;9.0;0.42672986033667887;1.0;14.0;14.0;0.0;0.0;-0.61786;-0.39684;0.6428571428571429
1402;6299;2003-12-03 07:44:25.800601600;12.0;11.0;0.91667;1.0;44.0;44.0;17.0;17.0;2.47756;2.13747;0.9244315814063372
1403;1503;2004-01-05 17:23:10.406320000;0.0;0.0;0.5;0.5;10.0;11.0;2.0;2.0;0.0;0.0;0.06704840397531193
1404;373;2003-12-11 17:52:01.745568000;3.0;2.0;0.66667;1.0;6.0;6.0;0.0;0.0;0.69316;0.46211;0.7001436092491526
1405;2458;2004-03-01 19:32:44.002064000;6.0;0.0;0.0;0.0;20.0;20.0;6.0;6.0;-1.94591;-1.94591;0.0
1406;9384;2004-01-29 16:00:29.578249600;2.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;-1.09861;-1.09861;0.0
1407;12976;2003-11-24 12:00:14.719555200;2.0;1.0;0.5;0.5;16.0;16.0;5.0;5.0;0.0;0.0;0.5167972907077747
1408;4729;2004-02-09 17:27:45.316768000;26.0;21.0;0.80769;1.0;37.0;38.0;5.0;5.0;2.71241;2.02819;0.8087817064900678
1409;1472;2003-12-16 05:43:58.466972800;13.0;8.0;0.61538;1.0;28.0;28.0;9.0;9.0;0.93579;0.60899;0.644842019937232
1410;415;2004-02-09 12:42:42.939641600;17.0;11.0;0.42951781636662945;1.0;22.0;22.0;4.0;4.0;-0.63479;-0.40744;0.650356115587012
1411;11720;2003-11-29 19:57:39.470028800;7.0;6.0;0.7105284486950884;1.0;16.0;16.0;4.0;4.0;1.27723;0.87556;0.8934258690072756
1412;255;2003-12-08 13:01:14.040566400;92.0;79.0;0.7136894148160156;1.0;98.0;102.0;21.0;22.0;2.81939;1.93714;0.8628509322593501
1413;9976;2004-01-14 15:04:23.179062400;4.0;3.0;0.75;1.0;13.0;13.0;0.0;0.0;1.13804;0.80472;0.583550341092828
1414;9168;2003-11-23 00:30:48.561804800;5.0;2.0;0.4;0.0;14.0;14.0;3.0;3.0;-0.55368;-0.35835;0.29245463101547914
1415;7927;2003-12-03 00:00:25.000051200;9.0;6.0;0.66667;1.0;29.0;29.0;5.0;5.0;1.15131;0.76754;0.6388131145423345
1416;2822;2003-11-20 19:06:36.231702401;6.0;2.0;0.22126413891986618;0.0;8.0;8.0;1.0;1.0;-1.49441;-1.08479;0.30293777607315964
1417;12332;2003-11-11 21:44:43.056099200;40.0;33.0;0.6454044415626519;1.0;55.0;55.0;10.0;10.0;1.63798;1.07994;0.8409038434962194
1418;495;2003-12-06 05:17:48.399891200;20.0;8.0;0.4;0.0;30.0;30.0;12.0;12.0;-0.94081;-0.6089;0.41800283224405155
1419;10015;2003-11-15 17:01:53.792323200;5.0;4.0;0.8;1.0;16.0;16.0;5.0;5.0;1.44956;1.07506;0.7710312485861897
1420;8216;2003-12-13 16:14:40.412585600;3.0;3.0;1.0;1.0;3.0;3.0;1.0;1.0;1.38629;1.38629;1.0
1421;11222;2003-12-15 08:50:15.955452800;3.0;3.0;1.0;1.0;3.0;3.0;0.0;0.0;1.38629;1.38629;1.0
1422;2145;2003-12-06 21:03:16.253587200;33.0;12.0;0.36364;0.0;58.0;61.0;12.0;12.0;-1.46487;-0.96171;0.35957121410642834
1423;6401;2004-01-12 06:27:55.656780800;4.0;2.0;0.5;0.5;6.0;6.0;1.0;1.0;0.0;0.0;0.4338857197775246
1424;12167;2004-01-19 14:35:11.770734400;7.0;4.0;0.57143;1.0;9.0;9.0;1.0;1.0;0.46273;0.29707;0.5524448562429486
1425;7073;2004-02-02 03:09:25.188758400;7.0;2.0;0.28571;0.0;13.0;14.0;3.0;4.0;-1.29653;-0.89121;0.28065019547964826
1426;4637;2003-11-30 16:41:30.416524800;28.0;26.0;0.8552642243475441;1.0;31.0;32.0;12.0;12.0;3.02515;2.39256;0.9321616856908963
1427;11356;2003-11-20 09:12:29.110025600;17.0;11.0;0.64706;1.0;93.0;93.0;60.0;60.0;1.28836;0.85012;0.7743270848250341
1428;12394;2004-01-08 03:05:06.309334400;4.0;4.0;1.0;1.0;11.0;11.0;0.0;0.0;1.60944;1.60944;1.0
1429;1987;2004-02-26 06:51:53.109660800;10.0;8.0;0.5947479332144594;1.0;10.0;11.0;6.0;6.0;0.70326;0.45439;0.7999999999999999
1430;13126;2004-02-20 22:46:20.845788801;29.0;23.0;0.5807667369103583;1.0;29.0;29.0;22.0;22.0;0.85378;0.54941;0.793103448275862
1431;1046;2004-02-17 18:06:59.325017600;78.0;67.0;0.7142365051061761;1.0;84.0;90.0;54.0;59.0;2.72378;1.87219;0.864242678618078
1432;1522;2003-12-30 17:08:44.409212800;7.0;2.0;0.18965402793266423;0.0;10.0;10.0;0.0;0.0;-1.72114;-1.29069;0.2315723759777088
1433;768;2003-12-03 12:01:09.445763200;27.0;20.0;0.49170251181562313;1.0;28.0;28.0;5.0;5.0;-0.08685;-0.0553;0.7434825664693989
1434;2472;2003-12-06 11:56:45.021692800;10.0;7.0;0.7;1.0;34.0;34.0;10.0;10.0;1.40945;0.95916;0.737143859455801
1435;4252;2003-12-14 14:20:03.614064000;2.0;0.0;0.0;0.0;4.0;4.0;1.0;1.0;-1.09861;-1.09861;0.0
1436;7402;2003-12-13 15:42:37.646121600;49.0;39.0;0.5864807910520342;1.0;73.0;73.0;15.0;15.0;1.04982;0.67663;0.8219201193312292
1437;7747;2004-02-10 02:45:25.770758400;8.0;6.0;0.75;1.0;36.0;36.0;15.0;15.0;1.55367;1.09861;0.8606031597675613
1438;13393;2004-03-04 21:13:44.804153600;26.0;21.0;0.6103298751823635;1.0;27.0;27.0;24.0;24.0;1.11964;0.72726;0.8115817583260644
1439;3340;2004-03-04 13:56:33.415356800;38.0;28.0;0.4891136955020976;1.0;43.0;43.0;41.0;41.0;-0.12527;-0.07977;0.742590303436525
1440;9875;2003-11-21 06:35:29.787617600;10.0;7.0;0.4646593383251022;1.0;12.0;12.0;0.0;0.0;-0.26568;-0.16949;0.6816852230673554
1441;8666;2003-12-06 20:56:56.732956800;41.0;37.0;0.8023180418220133;1.0;49.0;50.0;18.0;18.0;3.03976;2.25993;0.9067911278640886
1442;2282;2003-12-13 02:49:51.366716800;4.0;3.0;0.4978492910626095;1.0;20.0;20.0;0.0;0.0;-0.01087;-0.00692;0.7314692986534646
1443;3268;2004-01-17 01:20:02.957596800;3.0;2.0;0.4425349158302798;1.0;13.0;13.0;3.0;3.0;-0.24891;-0.15933;0.6106921592686188
1444;12833;2004-01-25 00:38:01.732790400;7.0;3.0;0.2844843608942701;0.0;17.0;17.0;4.0;4.0;-1.30278;-0.8963;0.3739134947645405
1445;4229;2004-01-17 19:09:58.365984000;8.0;5.0;0.4148744092188413;1.0;16.0;16.0;2.0;2.0;-0.58062;-0.37408;0.5507201165173992
1446;12618;2004-01-13 14:19:28.761491200;17.0;13.0;0.5232412060301507;1.0;53.0;53.0;15.0;15.0;0.21085;0.13435;0.8172432140176876
1447;5933;2004-01-08 17:32:11.607449600;3.0;1.0;0.22126413891986618;0.0;7.0;8.0;2.0;2.0;-1.06464;-0.77282;0.35989261284793994
1448;13279;2004-01-07 05:21:41.803062400;16.0;5.0;0.20743720460942064;0.0;25.0;25.0;4.0;4.0;-2.25259;-1.65779;0.28861756650301446
1449;697;2004-01-14 12:45:33.683075200;3.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;-1.38629;-1.38629;0.0
1450;5166;2004-01-20 13:01:35.173120000;22.0;10.0;0.30172986033667887;0.0;23.0;23.0;5.0;5.0;-1.82918;-1.24335;0.4608977358130541
1451;1202;2003-12-19 15:58:14.642105600;9.0;9.0;1.0;1.0;10.0;10.0;1.0;1.0;2.30259;2.30259;1.0
1452;13067;2003-11-24 12:18:42.626449600;6.0;4.0;0.4425349158302798;1.0;13.0;14.0;0.0;0.0;-0.34939;-0.22364;0.7638067809635156
1453;7536;2003-12-06 03:41:36.053099200;41.0;35.0;0.7034770627330198;1.0;42.0;43.0;10.0;10.0;2.22985;1.52106;0.8550242162328452
1454;11663;2003-12-29 06:36:45.781225600;20.0;18.0;0.7973739666072297;1.0;23.0;24.0;1.0;1.0;2.44822;1.81072;0.9061944878730605
1455;10323;2003-11-29 22:27:50.872944000;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.69315;0.69315;1.0
1456;10117;2003-12-14 10:09:05.455216000;22.0;21.0;0.9079064678229859;1.0;61.0;61.0;6.0;6.0;3.00518;2.55798;0.967415227883093
1457;4496;2003-12-09 14:19:00.650563200;3.0;2.0;0.4425349158302798;1.0;17.0;17.0;2.0;2.0;-0.24891;-0.15933;0.8056421716348677
1458;10126;2003-12-09 20:49:20.964163200;4.0;1.0;0.25;0.0;15.0;15.0;1.0;1.0;-1.13804;-0.80472;0.13462170443203567
1459;8992;2004-02-17 01:12:19.284127999;11.0;9.0;0.6315853460852651;1.0;11.0;12.0;5.0;5.0;0.99822;0.65395;0.8181818181818182
1460;908;2003-12-15 16:46:13.051500800;3.0;3.0;1.0;1.0;5.0;5.0;1.0;1.0;1.38629;1.38629;1.0
1461;13040;2003-12-21 09:27:58.086512000;10.0;6.0;0.3982794328500876;1.0;11.0;11.0;2.0;2.0;-0.75331;-0.48783;0.6044164236878908
1462;967;2003-12-30 12:14:51.578467199;11.0;8.0;0.4827611385481387;1.0;13.0;13.0;5.0;5.0;-0.13451;-0.08567;0.7435357972340096
1463;857;2004-02-07 22:13:33.018371200;172.0;142.0;0.64657967255633;1.0;185.0;192.0;79.0;83.0;2.29007;1.51074;0.830884439365937
1464;4766;2004-02-22 15:04:38.321092800;57.0;50.0;0.7511549683903388;1.0;59.0;60.0;49.0;50.0;2.88157;2.0396;0.8791352681028286
1465;3494;2003-12-12 00:11:26.514070399;18.0;12.0;0.4425349158302798;1.0;27.0;29.0;4.0;4.0;-0.52868;-0.3384;0.692713467727288
1466;2387;2003-11-30 12:13:55.517507200;35.0;14.0;0.2655196219000584;0.0;37.0;37.0;3.0;3.0;-2.40742;-1.68053;0.40678363040048376
1467;7610;2003-12-12 23:11:46.337494400;8.0;5.0;0.4148744092188413;1.0;8.0;8.0;0.0;0.0;-0.58062;-0.37408;0.625
1468;49;2004-03-12 00:25:28.146688000;4.0;2.0;0.331899527375073;0.5;23.0;23.0;3.0;3.0;-0.81099;-0.54109;0.5098399450953773
1469;10358;2003-12-05 05:29:57.245481600;10.0;9.0;0.7973739666072297;1.0;13.0;13.0;4.0;4.0;1.92824;1.42614;0.9116492713258832
1470;13567;2003-12-12 22:12:36.503219200;5.0;3.0;0.3982794328500876;1.0;5.0;6.0;0.0;0.0;-0.56289;-0.36452;0.6
1471;3623;2003-11-28 18:23:26.207140800;9.0;5.0;0.36878020285699115;1.0;12.0;12.0;1.0;1.0;-0.92256;-0.60429;0.602616624228584
1472;13768;2003-12-08 15:23:14.861652800;8.0;5.0;0.4148744092188413;1.0;21.0;21.0;5.0;5.0;-0.58062;-0.37408;0.608912253465016
1473;10734;2003-12-03 15:10:40.005574400;39.0;29.0;0.74359;1.0;67.0;67.0;12.0;12.0;2.55538;1.79715;0.7807213747832632
1474;307;2003-11-24 15:57:51.146550400;4.0;3.0;0.4978492910626095;1.0;9.0;9.0;1.0;1.0;-0.01087;-0.00692;0.6533979031917608
1475;12830;2003-12-05 05:16:35.355696000;7.0;6.0;0.7105284486950884;1.0;7.0;7.0;0.0;0.0;1.27723;0.87556;0.8571428571428571
1476;10195;2003-11-14 09:45:03.544387200;3.0;3.0;1.0;1.0;5.0;6.0;0.0;0.0;1.38629;1.38629;0.7677673793485582
1477;7185;2003-12-12 00:52:55.525862400;11.0;10.0;0.90909;1.0;25.0;25.0;11.0;11.0;2.38425;2.0331;0.910915921322569
1478;3963;2004-03-07 02:07:06.536675200;21.0;9.0;0.2844843608942701;0.0;28.0;28.0;28.0;28.0;-1.93656;-1.33234;0.4362396565865718
1479;10607;2003-12-21 12:43:44.701932800;40.0;34.0;0.6960609499108444;1.0;43.0;43.0;6.0;6.0;2.14544;1.45617;0.8531885117388881
1480;2761;2003-12-12 10:20:10.765628800;14.0;8.0;0.37931469385587596;1.0;16.0;17.0;4.0;4.0;-1.00232;-0.65364;0.5833401871474474
1481;8250;2003-11-27 20:30:48.285756800;7.0;7.0;1.0;1.0;8.0;8.0;0.0;0.0;2.07944;2.07944;1.0
1482;12784;2004-03-05 15:52:37.854281600;9.0;8.0;0.88889;1.0;29.0;29.0;9.0;9.0;2.16372;1.7909;0.8833114448003925
1483;9293;2004-02-24 00:33:30.904553600;20.0;15.0;0.4978492910626095;1.0;21.0;21.0;20.0;20.0;-0.02057;-0.0131;0.760004313408889
1484;12886;2004-02-24 21:26:28.833827200;17.0;11.0;0.42951781636662945;1.0;17.0;19.0;7.0;7.0;-0.63479;-0.40744;0.6470588235294117
1485;5122;2004-02-13 14:56:03.429084800;2.0;1.0;0.5;0.5;13.0;13.0;3.0;3.0;0.0;0.0;0.3264520903804598
1486;11002;2003-11-25 04:54:49.498128000;4.0;3.0;0.4978492910626095;1.0;7.0;7.0;1.0;1.0;-0.01087;-0.00692;0.7751077069368644
1487;11194;2003-11-27 10:54:34.678297600;7.0;4.0;0.37931469385587596;1.0;8.0;8.0;3.0;3.0;-0.76965;-0.50192;0.6006326045394823
1488;6987;2004-03-05 07:16:23.465952000;0.0;0.0;0.5;0.5;3.0;3.0;2.0;2.0;0.0;0.0;0.537156695253124
1489;12417;2003-12-17 14:20:02.665168000;13.0;8.0;0.61538;1.0;20.0;20.0;4.0;4.0;0.93579;0.60899;0.601252335575344
